Code,Name,Sales Price,Actual Quantity,Free Stock Quantity,Standard Cost,Manufacturer,Quantity on POP Order,Inactive Date
STOCK003,Knorr Stock Pot 4's Beef 112gm,1.85000,0.00000,0.00000,1.30000,UNI001,0.00000,05/06/2024
STOCK004,Knorr Gluten Free Beef Bouillon Cubes 1 x 60,14.65000,0.00000,0.00000,10.10000,UNI001,0.00000,23/09/2024
STOCK005,Knorr Gluten Free Chicken Bouillon Cubes 1 x 60,14.65000,0.00000,0.00000,10.10000,UNI001,0.00000,04/03/2024
STOCK006,Oxo 60 Vegetable Stock Cubes 378gm,8.90000,0.00000,0.00000,5.89800,PRE001,0.00000,
STORAG001,Rectangular Food Storage Container 10 x 1ltr,5.00000,41.10000,41.10000,2.83333,PAR002,0.00000,
STORAG002,Food Storage Container Lid 10 x 1ltr,3.00000,66.00000,66.00000,1.43160,PAR002,0.00000,
STORAG003,Rectangular Food Storage Container 10 x 2ltr,6.00000,49.00000,49.00000,3.30900,PAR002,0.00000,
STORAG004,Rectangular Food Storage Container 10 x 4ltr,10.00000,11.20000,11.20000,5.50140,PAR002,0.00000,
STORAG005,Food Storage Container Lid 10 x 2ltr/4ltr,3.45000,81.40000,81.40000,1.78890,PAR002,0.00000,
STORAG006,Rectangular Food Storage Container 1 x 10ltr,5.00000,46.00000,46.00000,1.20500,URO001,0.00000,
STORAG007,Food Storage Container Lid 1 x 10ltr,1.50000,45.00000,45.00000,0.49400,URO001,0.00000,
STR01,No5 Rayon Twine Butchers String 400gram,8.55000,0.00000,0.00000,4.29000,PAR001,0.00000,
STR01A,No5 Rayon Twine Butchers String 400gram - AMAZON ONLY,8.55000,0.00000,0.00000,6.32000,PAR001,0.00000,
STRAW02,Straight Paper Straws 1 x 250,4.99000,76.00000,76.00000,1.25250,DIS001,0.00000,
STRAW02A,Straight Paper Straws 1 x 250,4.99000,0.00000,0.00000,1.25250,GOP001,0.00000,11/07/2025
STRAW06,H-Pack 6mm Black Plastic Flexible Straw 1 x 250,4.99000,0.00000,0.00000,0.70000,HPA001,0.00000,27/06/2024
STRAW07,Black Paper COCKTAIL Straws 5mm x 250,3.15000,11.00000,11.00000,0.95500,GOP001,0.00000,
STU01,Paxo Sage & Onion Stuffing Mix 2.5kg,23.70000,55.00000,55.00000,11.77110,PRE001,0.00000,
STU01A,Chef William Sage & Onion Stuffing 3kg,10.30000,14.00000,14.00000,4.81000,SLE001,20.00000,
STU02B,James Brown & Co Sage & Onion Stuffing Mix 2kg,6.85000,0.00000,0.00000,4.70000,SPL001,0.00000,01/03/2024
STU04AA,Frozen Pennylane Sage & Onion Stuffing Balls 181 x 25gm -TOO,21.70000,3.00000,3.00000,14.51000,HUN001,0.00000,
STU06,Paxo Gluten Free Sage & Onion Stuffing 150gm,2.35000,0.00000,0.00000,1.63000,CON002,0.00000,12/10/2023
STU07,Our Earth Gluten Free Sage & Onion Stuffing 2kg,16.75000,0.00000,0.00000,8.37500,SLE001,8.00000,
SUE01,Atora Beef Suet 2kg,25.60000,16.00000,16.00000,17.14349,PRE001,0.00000,
SUE02A,Suma Gluten Free Vegetarian Suet 6 x 250gm,18.90000,0.00000,0.00000,13.23000,HUN001,0.00000,11/10/2023
SUE02B,Suma Gluten Free Vegetarian Suet 250gm,3.15000,0.00000,0.00000,2.21000,HUN001,0.00000,15/03/2024
SUE03,Atora Vegetable Suet 200gm,3.20000,82.00000,82.00000,2.12684,PRE001,0.00000,
SUE04,Chef William Short Cut Vegetable Suet 3.5kg,26.50000,0.00000,0.00000,13.25000,SLE001,0.00000,10/10/2024
SUG01,Silverspoon Caster Sugar 2kg,3.50000,0.00000,0.00000,2.32000,SIL001,0.00000,08/10/2024
SUG02,Billingtons Demerara Sugar 3kg,6.65000,0.00000,0.00000,4.56500,SIL001,0.00000,16/10/2024
SUG03,Billingtons Soft Dark Brown Sugar 3kg,8.85000,0.00000,0.00000,4.31350,SIL001,0.00000,03/09/2025
SUG04,BAKO Granulated Sugar (T&L) 25kg,22.20000,1.00000,1.00000,14.80000,BAK001,0.00000,
SUG08A,Silverspoon Icing Sugar 3kg,6.50000,77.00000,77.00000,3.96137,SIL001,20.00000,
SUG08AA,Silverspoon Icing Sugar 3kg - STG,6.50000,0.00000,0.00000,3.93250,SIL001,0.00000,16/09/2025
SUG08B,Tate & Lyle Icing Sugar 3kg,7.95000,0.00000,0.00000,5.30000,HUN001,0.00000,
SUG08E,British Sugar Icing Sugar (Sack) 25kg,30.50000,8.00000,8.00000,20.35000,BFP001,0.00000,
SUG08F,British Sugar Icing Sugar with Corn Flour 25kg,40.95000,0.00000,0.00000,28.25000,SHE001,0.00000,27/05/2024
SUG10,British Sugar Caster Sugar (Sack) 25kg,23.15000,0.00000,0.00000,15.50000,BAK001,0.00000,
SUG11A,British Sugar Soft Dark Brown Sugar (Sack) 25kg,28.50000,0.00000,0.00000,21.05000,RAN001,0.00000,12/02/2025
SUG12A,British Sugar Soft Light Brown Sugar (Sack) 25kg,31.10000,0.00000,0.00000,20.83000,RAN001,0.00000,
SUG13,British Sugar Demerara Sugar (Sack) 25kg,31.20000,0.00000,0.00000,20.90000,BAK001,0.00000,
SUG16,La Perruche Rough Cut White Sugar Cubes 1kg,3.90000,83.00000,83.00000,2.60625,IVO001,120.00000,
SUG17,La Perruche Rough Cut Brown Sugar Cubes 1kg,3.90000,205.00000,205.00000,2.60625,IVO001,0.00000,
SUG23,Silverspoon Jam Sugar with Pectin 1kg,2.50000,0.00000,0.00000,1.74000,SIL001,0.00000,06/07/2023
SUG31,La Perruche Wrapped Mixed Individual Sugar Cubes 2.5kg,26.95000,3.00000,3.00000,17.21300,IVO001,24.00000,
SUG34,Truvia Sweetener 270gm,5.00000,4.00000,4.00000,3.45830,SIL001,6.00000,
SUMACL001,Diversey Suma D9 Oven & Grill Cleaner 750ml,8.70000,92.00000,92.00000,5.82500,DIV001,0.00000,
SUMACL002,Diversey Suma D10 Cleaner and Disinfectant Concentrate 1.5lt,34.55000,0.00000,0.00000,32.82000,DIV001,0.00000,
SUMACL003,Diversey Suma D2 All Purpose Cleaner Concentrate 1.5ltr,31.40000,2.00000,2.00000,29.83250,DIV001,0.00000,
SUMACL004,Suma D2 Multi-Purpose Cleaner Refill Bottles 2 x 750ml,27.85000,0.00000,0.00000,19.22000,URO001,0.00000,23/10/2024
SUMACL005,Suma D10 Cleaner and Sanitiser Refill Bottles 2 x 750ml,27.85000,0.00000,0.00000,19.22000,URO001,0.00000,23/10/2024
SUMACL006,Diversey Suma D8 Silver Cleaner 5ltr,29.35000,4.00000,4.00000,19.66500,DIV001,0.00000,
SUMACL007,Diversey Suma Multi-Purpose D2 Empty Spray Bottle 750ml,5.75000,12.00000,12.00000,3.95166,DIV001,0.00000,
SUMACL008,Diversey Suma Sanitiser D10 Empty Spray Bottle 750ml,5.75000,12.00000,12.00000,3.95166,DIV001,0.00000,
SUMACL051,Suma D2 Empty Spray Bottle 750ml,8.90000,0.00000,0.00000,6.13000,BAR002,0.00000,23/02/2024
SUNPRI001,Sunpride 100% Orange Juice 12 x 1ltr,18.50000,0.00000,0.00000,12.40000,REF002,0.00000,
SUNPRI002,Sunpride 100% Apple Juice 12 x 1ltr,12.15000,0.00000,0.00000,8.13000,REF002,0.00000,
SUP02,Chicken Supreme - Skin On 6/7oz,2.55000,0.00000,0.00000,1.92000,,0.00000,28/05/2024
SUP03,Chicken Supreme - Skin on 8oz - HOLROYD ONLY,2.35000,0.00000,0.00000,1.65000,DBF001,0.00000,19/09/2024
SUP03A,Chicken Supreme Skin-on 4 x 200-230gm,11.00000,88800.00000,88800.00000,7.92000,DBF001,0.00000,
SUP03B,Chicken Supreme Skin-on 4 x 200-230gm - FOC - THE PIG ONLY,11.00000,0.00000,0.00000,7.92000,DBF001,0.00000,
SUP04,Corn-fed Chicken Supreme 7-8oz,2.99000,105862.00000,105862.00000,1.87000,DBF001,0.00000,27/03/2024
SUP04A,Corn-fed Chicken Supreme 4 x 230gm,12.15000,98741.00000,98741.00000,8.50000,DBF001,0.00000,
SUP05,Corn-Fed Chicken Supreme 7-8oz - THE PIG IN THE SOUTH ONLY,0.00000,0.00000,0.00000,2.50000,DBF001,0.00000,22/03/2024
SUP06,Woodbury Chicken Supreme Skin-on 10 x 200gm,24.15000,996.00000,996.00000,17.00000,DBF001,0.00000,10/06/2025
SUS01,Alsop & Walker Woodside Red 2.5kg,22.20000,0.00000,0.00000,15.30000,ALS001,0.00000,24/01/2024
SUS02,Alsop & Walker Lord London 600gm,23.75000,0.00000,0.00000,16.40000,ALS001,0.00000,24/01/2024
