(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0D6NG7V9K,B0D6NG7V9K,Belazu - Preserved Beldi Pickled Lemons - 360gm,MED19B - 010 Prime,14,0,0.01%,0.00%,17,0,0.01%,0.00%,94.12%,0.00%,2,0,14.29%,0.00%,£15.94,£0.00,2,0
B0D73RCX8Y,B0D73RCX8Y,Neilson Massey Extract Bundle of 8 Flavours,Bundle - 148 Prime,36,1,0.02%,0.02%,50,1,0.02%,0.02%,100.00%,100.00%,2,0,5.56%,0.00%,£75.78,£0.00,2,0
B0D7J2LZYN,B0D7J3Q6TG,"Cambrook (1kg, Dry Roasted Peanuts)",CAMBR010 - 003 Prime,10,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,£24.78,£0.00,2,0
B0D7J2LZYN,B0D7J5LB7D,"Cambrook (1kg, Nuts with Chilli and Lime)",CAMBR013 - 003 Prime,10,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,2,0,20.00%,0.00%,£41.84,£0.00,2,0
B0D7MTF8CB,B0D7MTF8CB,Meritena Maize Corn Flour (Sack) 25kg,FLO05DA - 001,4,1,0.00%,0.02%,4,1,0.00%,0.02%,100.00%,100.00%,3,3,75.00%,300.00%,£107.07,£107.07,2,2
B0D8TL2GTN,B0D8TL2GTN,Bottlegreen Plump Summer Raspberry Cordial 500ml,COR52 - 001 Prime,48,1,0.03%,0.02%,57,1,0.02%,0.02%,98.15%,100.00%,2,0,4.17%,0.00%,£18.34,£0.00,2,0
B0D9HMD78B,B0D9HMD78B,Ready Brek Original 750gm (Pack of 2),F6-5ZX6-SKG8,8,0,0.00%,0.00%,15,0,0.01%,0.00%,0.00%,0.00%,2,0,25.00%,0.00%,£27.78,£0.00,2,0
B0D9HRLYZ8,B0D9HRLYZ8,Ready Brek Original 750gm (Pack of 10),CER27 - 003 Prime,8,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£99.70,£0.00,2,0
B0DBM88GSP,B0DBM88GSP,Chef William - Panko Breadcrumbs - 1kg,PANKO003 - 001 Prime,10,3,0.01%,0.06%,11,3,0.00%,0.05%,100.00%,100.00%,2,0,20.00%,0.00%,£14.90,£0.00,2,0
B0DBVT82KP,B0DBVTQSFM,Tate and Lyle - WHITE Sugar SACHETS (1000 x 2.5gm),TATESA002 - 007 Prime,4,0,0.00%,0.00%,4,0,0.00%,0.00%,50.00%,0.00%,2,1,50.00%,0.00%,£23.10,£11.55,2,1
B0DCGQ5K82,B0DCGQ5K82,Tate and Lyle - 4 x White & 4 x Brown sugar cubes - 8 x 1kg,Bundle - 180 Prime,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,2,2,0.00%,0.00%,£72.80,£72.80,2,2
B0DCK6B77Y,B0DCK6B77Y,Parkers Double Cut Mixed Peel 1kg,DRIMIX003 - 001 Prime,3,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,7,0,233.33%,0.00%,£68.39,£0.00,2,0
B0DF2WCSM2,B0DF2WCSM2,Chef William Table Salt 6kg - (Pack of 2),SAL02B - 002 Prime,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,£41.36,£0.00,2,0
B0DFHDD923,B0DFHDD923,Tate and Lyle - LIGHT Muscovado Sugar - 500gm - (Pack of 3),TATEMU002 - 003 Prime,2,1,0.00%,0.02%,3,1,0.00%,0.02%,100.00%,100.00%,3,2,150.00%,200.00%,£25.53,£17.02,2,1
B0DGH1YGSF,B0DGH1YGSF,Lazy Bundle - LIME & LEMON Juice - 2 packs of 6 x 1ltr,Bundle - 198 Prime,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,2,0,200.00%,0.00%,£85.98,£0.00,2,0
B0DGH29C6Q,B0DGH29C6Q,Lazy - LIME - Juice 1 Litre - (Pack of 2),JUI02C - 003 Prime,2,1,0.00%,0.02%,2,1,0.00%,0.02%,100.00%,100.00%,2,0,100.00%,0.00%,£26.16,£0.00,2,0
B0DMTFV3PY,B0DMTFV3PY,Brover - Sour Cherries (Griottes) - 1L - Jar,FRU18B - 001 Prime,17,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,£40.62,£0.00,2,0
B0DP2T7VYD,B0DP2T7VYD,"Snickers Caramel Peanut Chocolate Bars 50g - Pack of 24 (1 Box) | Delicious Chocolate, Caramel & Peanuts | Ideal Snack for Energy & Indulgence",CHO28A - 005,368,10,0.21%,0.22%,486,15,0.21%,0.23%,8.26%,0.00%,2,0,0.54%,0.00%,£56.00,£0.00,2,0
B0DP2T7VYD,B0DP2T7VYD,"Snickers Caramel Peanut Chocolate Bars 50g - Pack of 24 (1 Box) | Delicious Chocolate, Caramel & Peanuts | Ideal Snack for Energy & Indulgence",CHO28A - 003,368,10,0.21%,0.22%,486,15,0.21%,0.23%,8.26%,0.00%,2,0,0.54%,0.00%,£44.00,£0.00,2,0
B0DW4DHZWG,B0DW4DHZWG,Sun Pat - CRUNCHY Peanut Butter - 1kg - (Pack of 3),SPR26B - 002 Prime,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,66.67%,0.00%,£60.12,£0.00,2,0
B0F3JSPDPQ,B0F3JSPDPQ,South Downs Water Sparkling Glass 12 x 750ml,SOUTHD004 - 001,29,1,0.02%,0.02%,37,2,0.02%,0.03%,100.00%,100.00%,3,0,10.34%,0.00%,£62.76,£0.00,2,0
B0F3JV7J2R,B0F3JV7J2R,South Downs Water Still Glass 24 x 330ml,SOUTHD001 - 001,20,0,0.01%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,5,0,25.00%,0.00%,£113.95,£0.00,2,0
B0F445TJ4G,B0F445TJ4G,Caterers Pride - GRAPEFRUIT Segments In Light Syrup - 540gm - (Pack of 12),FRU07B - 002,8,0,0.00%,0.00%,11,0,0.00%,0.00%,90.00%,0.00%,3,0,37.50%,0.00%,£82.62,£0.00,2,0
B0F48SVGLB,B0F48SVGLB,Opies Stem Ginger in Syrup 1.35kg,GIN01B - 001 Prime,25,1,0.01%,0.02%,31,1,0.01%,0.02%,16.13%,0.00%,2,0,8.00%,0.00%,£31.16,£0.00,2,0
B0F4KMTMDN,B0F4KMTMDN,Caterers Pride Baked Beans 2.62kg - (Pack of 6),BEA17B - 001,14,1,0.01%,0.02%,15,2,0.01%,0.03%,100.00%,100.00%,2,1,14.29%,100.00%,£60.02,£30.01,2,1
B0F4XGGV55,B0F4XGGV55,"Chef William Gluten Free Baking Powder, 900g – Aluminium-Free Double-Acting Raising Agent, Ideal for Gluten-Free Cakes, Breads, Pastries, and General Baking, Resealable Catering Pack",BAK06G - 001,11,1,0.01%,0.02%,19,1,0.01%,0.02%,94.12%,0.00%,2,0,18.18%,0.00%,£15.98,£0.00,2,0
B0F5HX89WW,B0F5HX89WW,OSCAR Mushroom Liquid Concentrate 980ml,CHEFCO06 - 001,3,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,2,0,66.67%,0.00%,£45.16,£0.00,2,0
B0F6NJCKGT,B0F6NJCKGT,50 x Earl Grey Black Tea Individually Wrapped Tea Sachets Envelopes | Compatible For Twinings By Luxe Bitez,TWIN002 - 012,9,0,0.01%,0.00%,11,0,0.00%,0.00%,66.67%,0.00%,2,0,22.22%,0.00%,£18.38,£0.00,2,0
B0F6TP6WCD,B0F6TP6WCD,La Perruche - Wrapped MIXED Individual Sugar Cubes 2.5kg - (Pack of 4),SUG31 - 004,22,1,0.01%,0.02%,24,1,0.01%,0.02%,95.83%,100.00%,2,1,9.09%,100.00%,£229.04,£114.52,2,1
B0F74KQJLS,B0F74KQJLS,Triple Lion - Garlic Puree - 1kg,GAR01AA - 001 Prime,13,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,15.38%,0.00%,£18.76,£0.00,2,0
B0F7M3Z79Z,B0F7M3Z79Z,Osprio Corn Flour 3.5kg – Case of 4 (Total 14kg) – Premium Culinary-Grade Cornflour,OSPRIO007 - 002,4,1,0.00%,0.02%,5,1,0.00%,0.02%,100.00%,100.00%,3,2,75.00%,200.00%,£84.06,£56.04,2,1
B0F7M4YBQF,B0F7M4YBQF,"Osprio Yellow Split Peas 3kg – Premium Pulses for Cooking, Soups & Curries",OSPRIO023 - 001 Prime,7,1,0.00%,0.02%,10,2,0.00%,0.03%,100.00%,100.00%,3,2,42.86%,200.00%,£29.67,£19.78,2,1
B0F7YW7WGM,B0F7YW7WGM,Nestlé GoFree Rice Pops Gluten-Free Cereal – 4 x 350g | Light & Crispy Breakfast Cereal | Suitable for Gluten-Free Diets,CER38 - 002 Prime,9,0,0.01%,0.00%,11,0,0.00%,0.00%,77.78%,0.00%,3,0,33.33%,0.00%,£46.86,£0.00,2,0
B0F8W5NS5Z,B0F8W5NS5Z,Belvoir - Freshly Squeezed Lemonade - 12 x 275ml,BEL03A - 001,29,0,0.02%,0.00%,35,0,0.02%,0.00%,97.14%,0.00%,2,0,6.90%,0.00%,£52.98,£0.00,2,0
B0F8W88SKH,B0F8W88SKH,Belvoir - GINGER Beer - 12 x 275ml,BEL04A - 001,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£51.98,£0.00,2,0
B0FBS2X2ZC,B0FBS2X2ZC,Penn State Sour Cream & Chive Pretzels – 33 x 30g | Baked Wheat & Potato Snacks | Vegetarian | Individually Wrapped,PRETZEL001 - 002,136,4,0.08%,0.09%,170,5,0.07%,0.08%,10.63%,0.00%,2,0,1.47%,0.00%,£52.63,£0.00,2,0
B0FBS35F4F,B0FBS35F4F,Gale's Lemon Curd 3.18kg – Premium Catering-Grade Spread,PRE09C - 003 Prime,11,2,0.01%,0.04%,12,2,0.01%,0.03%,100.00%,100.00%,2,0,18.18%,0.00%,£31.98,£0.00,2,0
B0FCMYY351,B0FCMYY351,Folkington's - Sparkling ELDERFLOWER Presse (Glass) - 12 x 330ml,FOL21 - 002,9,0,0.01%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,£51.98,£0.00,2,0
B0FD4534J5,B0FD4534J5,"OSCAR Chicken Liquid Concentrate 1 L – Premium Stock Base for Soups, Sauces, Gravies & Cooking",CHEFCO04A - 0001,5,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,£43.18,£0.00,2,0
B0FGY9BWNZ,B0FGY9BWNZ,Lion Buttermilk Ranch Dressing – 2 × 2.27 L Pack | Creamy Garlic & Herb Catering Sauce,DRE10 - 002,8,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£53.98,£0.00,2,0
B0FH317Q4R,B0FH317Q4R,Boudin Noire (Black Pudding) 370g – Traditional French Pork Sausage – Shelf Stable – by Centaur Foods,BLA03 - 001 Prime,15,1,0.01%,0.02%,17,2,0.01%,0.03%,93.75%,0.00%,2,0,13.33%,0.00%,£25.98,£0.00,2,0
B000J4DSGK,B000J4DSGK,fattoria estense balsamic vinegar silver 25cl,VIN25,9,0,0.01%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,£11.93,£0.00,1,0
B000YBJ9I4,B000YBJ9I4,"Merchant Gourmet One Minute Polenta, 500g",CER02H,10,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,1,0,10.00%,0.00%,£5.85,£0.00,1,0
B001AO2HEM,B001AO2HEM,"Nielsen Massey Rose Water, 60ml",ESS20 - 002,10,0,0.01%,0.00%,11,0,0.00%,0.00%,0.00%,0.00%,1,0,10.00%,0.00%,£8.26,£0.00,1,0
B0BW39RBFN,B001QJCRUK,"FAIRY PX03351 Original Hand Dish Washing Liquid, 5 L",CLE01B - 008,539,37,0.30%,0.80%,695,44,0.30%,0.69%,0.00%,0.00%,1,0,0.19%,0.00%,£20.69,£0.00,1,0
B0CBBSJ1SY,B00237NU3C,Jantex Coppercote Scourer (Pack 20),CLOTHS004 - 002,34,0,0.02%,0.00%,51,0,0.02%,0.00%,9.76%,0.00%,1,0,2.94%,0.00%,£9.03,£0.00,1,0
B003CZ5Y0Q,B003CZ5Y0Q,Birds Custard Powder - 4x3kg,CUS04 - 003,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£79.52,£0.00,1,0
B003QNVCEG,B003QNVCEG,Callebaut Mycryo Cocoa Butter Powder 600 g,BAK24 - 001 not prime,87,2,0.05%,0.04%,117,2,0.05%,0.03%,84.40%,0.00%,1,0,1.15%,0.00%,£35.54,£0.00,1,0
B0F9ZSK739,B003U2DC0U,"Lee Kum Kee Plum Sauce, Vegan, 2.6 kg (Pack of 1)",ORI03B Prime,155,2,0.09%,0.04%,183,2,0.08%,0.03%,2.34%,0.00%,4,0,2.58%,0.00%,£69.40,£0.00,1,0
B003XNHP40,B003XNHP40,"Doves Farm Gluten Free White Bread Flour, 1kg",FLO19B - 002 Prime,83,0,0.05%,0.00%,105,0,0.05%,0.00%,0.00%,0.00%,1,0,1.20%,0.00%,£7.53,£0.00,1,0
B00465G0DG,B00465G0DG,Thai Taste Green Curry Paste in Tub 400 g (Pack of 3),THAITA014 - 002 Prime,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,£15.00,£0.00,1,0
B004AVG4Y6,B004AVG4Y6,"Colman's English Squeezable Mustard , 150g",COL10A - 001,3,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,1,0,33.33%,0.00%,£6.92,£0.00,1,0
B0DFVLC2J7,B004CVF526,Fentimans Traditional Victorian Lemonade - Botanically Brewed Lemonade with Lemon Juice - Exquisitely Crafted & Refreshing Soft Drinks - Gluten-Free and Vegan Friendly Soft Drinks - 12 x 275ml Bottles,FENTIM010 - 001 Prime,946,25,0.53%,0.54%,"1,139",38,0.50%,0.59%,0.00%,0.00%,1,1,0.11%,4.00%,£22.92,£22.92,1,1
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B,"1,248",19,0.70%,0.41%,"1,643",22,0.71%,0.34%,0.07%,0.00%,1,0,0.08%,0.00%,£16.54,£0.00,1,0
B004LSGEXY,B004LSGEXY,Truvia Sweetener from the Stevia Leaf 2 x 270g,SUG34 - 005 Prime,34,0,0.02%,0.00%,54,0,0.02%,0.00%,0.00%,0.00%,1,0,2.94%,0.00%,£15.49,£0.00,1,0
B004NJ6JTK,B004NJ6JTK,Manora Shrimp Chips (Uncooked),ACC02 - 003,7,1,0.00%,0.02%,9,2,0.00%,0.03%,100.00%,100.00%,1,0,14.29%,0.00%,£8.16,£0.00,1,0
B0C5K3S5RS,B004RAOUUU,"Epicure Black Beans in Salted Water, 400 g (Pack of 12) – Plant-Based Protein & Fibre in Every Tin, Staple Ingredient for Tasty, Healthy Dishes",BEA20A - 001,79,1,0.04%,0.02%,101,1,0.04%,0.02%,0.00%,0.00%,1,0,1.27%,0.00%,£15.45,£0.00,1,0
B0CQMF91J1,B004TEZJ5O,"Eager Tomato Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERT001 - 001 uk shipping,308,8,0.17%,0.17%,466,17,0.20%,0.27%,0.46%,0.00%,1,0,0.32%,0.00%,£24.39,£0.00,1,0
B0D6W3QM9G,B004TEZJPE,"Eager Cloudy Pineapple Juice 100% Pressed, Refreshing Fruit Drink, NFC Not From Concentrate, 1 Litre (Pack of 8)",EAGERP001 - 001,363,22,0.20%,0.48%,478,36,0.21%,0.56%,2.47%,0.00%,2,0,0.55%,0.00%,£65.98,£0.00,1,0
B004Y0OIGO,B004Y0OIGO,Acquerello Carnaroli Rice Aged 1 Year – 2.5kg Vacuum Pack – Premium Italian Risotto Rice,RIC17C,39,0,0.02%,0.00%,46,0,0.02%,0.00%,0.00%,0.00%,1,0,2.56%,0.00%,£29.39,£0.00,1,0
B004ZELKQU,B004ZELKQU,Valrhona Caramelia 36 Percent Chocolate Beans Bag 3 Kg,VALRHO016,5,0,0.00%,0.00%,6,0,0.00%,0.00%,16.67%,0.00%,1,0,20.00%,0.00%,£118.78,£0.00,1,0
B0051GGUQG,B0051GGUQG,Douwe Egberts 1Kg Roast and Ground Filter Coffee,COF22C - 004 Prime,12,0,0.01%,0.00%,17,0,0.01%,0.00%,33.33%,0.00%,2,0,16.67%,0.00%,£55.22,£0.00,1,0
B0051GN3MK,B0051GN3MK,Cafe Maid Luxury Coffee Creamer Pots 12 ml (Pack of 120),UHT02C - 002,629,15,0.35%,0.32%,877,23,0.38%,0.36%,0.13%,0.00%,1,0,0.16%,0.00%,£14.80,£0.00,1,0
B005R05XAA,B005R05XAA,"Weetabix, Breakfast, Packed with Fibre, High in Vitamin D, Source of Iron, 96 Portions of 1 Biscuit (18g)",CER21A - 001,555,18,0.31%,0.39%,666,20,0.29%,0.31%,1.10%,0.00%,1,0,0.18%,0.00%,£28.25,£0.00,1,0
B0061KW8OY,B0061KW8OY,Askeys Café Society Café Curls 320 Rolled Wafers with a Chocolate Flavoured Lining,WAF04 - 001,11,1,0.01%,0.02%,15,1,0.01%,0.02%,0.00%,0.00%,1,1,9.09%,100.00%,£37.82,£37.82,1,1
B0069KOICQ,B0069KOICQ,Doves Farm Baking Powder Bulk 1 kg (Pack of 3),BAK06C - 003,11,1,0.01%,0.02%,12,1,0.01%,0.02%,8.33%,0.00%,1,1,9.09%,100.00%,£28.81,£28.81,1,1
B0069KOLY6,B0069KOLY6,Taylor and Colledge Queen Vanilla Bean Extract 100 ml (Pack of 3),VAN07 x 3 uk shipping,11,0,0.01%,0.00%,14,0,0.01%,0.00%,0.00%,0.00%,1,0,9.09%,0.00%,£29.84,£0.00,1,0
B0069KRB6Q,B0069KRB6Q,Fermipan Dried Yeast 500 g (Pack of 4),BAK01 - 012 Prime,45,2,0.03%,0.04%,60,2,0.03%,0.03%,3.57%,0.00%,1,0,2.22%,0.00%,£18.16,£0.00,1,0
B006DI0DJ6,B006DI0DJ6,Morning Foods Stabilised Oats 25 kg,CER05A - 001 Prime,26,1,0.01%,0.02%,32,1,0.01%,0.02%,85.71%,100.00%,1,0,3.85%,0.00%,£33.59,£0.00,1,0
B006KRHTSI,B006KRHTSI,Lee Kum Kee Double Deluxe Soy Sauce 500ml | Naturally Brewed with Double Fermentation,SOY01 - 001,24,0,0.01%,0.00%,33,0,0.01%,0.00%,6.67%,0.00%,1,0,4.17%,0.00%,£8.43,£0.00,1,0
B0D1QKM8LL,B006VD14BO,Mae Ploy Masaman Curry Paste 400 g (Pack of 4),ORI23 - 002 Prime,19,1,0.01%,0.02%,21,1,0.01%,0.02%,47.06%,0.00%,1,0,5.26%,0.00%,£15.45,£0.00,1,0
B007R1I1JM,B007R1I1JM,Bennett Opies Pickled Walnuts In Malt Vinegar 390 g (Pack of 3),PIC06Q uk shipping,38,1,0.02%,0.02%,57,1,0.02%,0.02%,39.62%,100.00%,1,0,2.63%,0.00%,£15.38,£0.00,1,0
B07TLDK9XJ,B008SAUDEM,Yutaka Wasabi Peas 2kg | Crunchy Japanese Snack with Spicy Wasabi Kick – Gluten-Free,BAR04A - 001 uk shipping,371,11,0.21%,0.24%,514,16,0.22%,0.25%,15.64%,0.00%,1,0,0.27%,0.00%,£18.57,£0.00,1,0
B009HQA2W4,B009HQA2W4,morel dried mushrooms 100g,MUS05,5,0,0.00%,0.00%,6,0,0.00%,0.00%,33.33%,0.00%,1,0,20.00%,0.00%,£43.45,£0.00,1,0
B00A480634,B00A480634,Le Guerandais Fleur De Sel From Guerande 125 g,SAL20 - 001,40,1,0.02%,0.02%,63,5,0.03%,0.08%,0.00%,0.00%,1,0,2.50%,0.00%,£10.80,£0.00,1,0
B0C3CV8DRB,B00AE1UGTU,"Colman's Fresh Garden Mint Sauce, 2.25 Litre",COL05 - 009,169,2,0.09%,0.04%,206,2,0.09%,0.03%,20.94%,0.00%,1,0,0.59%,0.00%,£21.44,£0.00,1,0
B0C3CV8DRB,B00AE1UGTU,"Colman's Fresh Garden Mint Sauce, 2.25 Litre",COL05 - 009 uk shipping,169,2,0.09%,0.04%,206,2,0.09%,0.03%,20.94%,0.00%,1,0,0.59%,0.00%,£20.86,£0.00,1,0
B00AYY4TAE,B00AYY4TAE,G/Swan Water Chestnut Whole - 227G,ORI13D - 001 Prime,8,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£11.08,£0.00,1,0
B00AZL7UES,B00AZL7UES,Cadbury Instant Hot Chocolate Sachets 28 g (Pack of 50),HOT19 Prime,372,53,0.21%,1.15%,439,61,0.19%,0.95%,0.00%,0.00%,1,0,0.27%,0.00%,£27.51,£0.00,1,0
B00B80FFOM,B00B80FFOM,"Kuhne Sauerkraut, 810g",PIC09A,41,0,0.02%,0.00%,49,0,0.02%,0.00%,0.00%,0.00%,1,0,2.44%,0.00%,£6.95,£0.00,1,0
B00BEVX006,B00BEVX006,Valrhona White Baking Chocolate Chips 35% (Ivory) 1 kg,VALRHO017 - 001,49,1,0.03%,0.02%,59,1,0.03%,0.02%,87.50%,100.00%,3,0,6.12%,0.00%,£123.93,£0.00,1,0
B00BIEE34Q,B00BIEE34Q,BÚghin Say La Perruche Pure Cane White Rough Cut Cubes 1kg SUWH1K,SUG16 - 003 Prime,31,4,0.02%,0.09%,43,6,0.02%,0.09%,5.26%,40.00%,1,1,3.23%,25.00%,£8.69,£8.69,1,1
B00BKXR158,B00BKXR158,Callebaut Hazelnut Praline Paste 1 kg,BAK13 - 001,93,3,0.05%,0.06%,129,3,0.06%,0.05%,95.61%,100.00%,1,0,1.08%,0.00%,£24.35,£0.00,1,0
B00BLTNL4Q,B00BLTNL4Q,Cacao Barry Amber Cocoa Powder Extra Brute 1kg,CHO00 - 001,"1,110",18,0.62%,0.39%,"1,459",19,0.63%,0.30%,40.98%,58.33%,1,0,0.09%,0.00%,£27.24,£0.00,1,0
B00C2P746O,B00C2P746O,"Chef William Bicarbonate of Soda, 1kg",BAK05C - 003 Prime,15,0,0.01%,0.00%,17,0,0.01%,0.00%,37.50%,0.00%,1,1,6.67%,0.00%,£6.90,£6.90,1,1
B00CCG7ZOO,B00CCG7ZOO,Callebaut White Chocolate Rubens Pencils 20 cm 900 g,DEC10A - 001,8,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,1,12.50%,0.00%,£41.25,£41.25,1,1
B00CCG80JI,B00CCG80JI,Callebaut Dark Chocolate Shavings 2.5 Kg,DEC20,10,2,0.01%,0.04%,13,3,0.01%,0.05%,0.00%,0.00%,3,3,30.00%,150.00%,£146.16,£146.16,1,1
B0CH1LNQ4Y,B00DI4ZS2A,"MONIN Premium Tiramisu Syrup 700ml for Coffee, Baking and Cocktails. Vegan-Friendly, Allergen-Free, 100% Natural Flavours and Colourings",MONINS21,861,12,0.48%,0.26%,"1,123",15,0.49%,0.23%,0.49%,0.00%,1,0,0.12%,0.00%,£13.68,£0.00,1,0
B0F8P4WLBQ,B00DUSKC4S,"Lee Kum Kee Gluten Free Oyster Sauce, 2.31 kg (Pack of 1)",ORI08C - 001,"1,257",18,0.70%,0.39%,"1,630",23,0.71%,0.36%,0.00%,0.00%,1,0,0.08%,0.00%,£16.70,£0.00,1,0
B08LDWS275,B00E7P9ODI,Nielsen-Massey Pure Almond Extract 60 ml (Pack of 8),ESS13 - 013,22,0,0.01%,0.00%,30,0,0.01%,0.00%,22.22%,0.00%,1,0,4.55%,0.00%,£33.27,£0.00,1,0
B00EOSDJA2,B00EOSDJA2,"Taylors of Harrogate Earl Grey Tea, 20 Tea Bags (Pack of 6, Total 120 Teabags)",TAYLOR003 - 001,4,0,0.00%,0.00%,4,0,0.00%,0.00%,75.00%,0.00%,1,0,25.00%,0.00%,£18.09,£0.00,1,0
B00FR9X8RG,B00FR9X8RG,Callebaut White Chocolate Couverture 5 kg,CAL07,29,1,0.02%,0.02%,33,1,0.01%,0.02%,3.23%,0.00%,1,0,3.45%,0.00%,£100.21,£0.00,1,0
B0CBLYF4Y3,B00H7XB0MA,Callebaut White Chocolate Callets 2.5 kg,CAL04 - 001,14,1,0.01%,0.02%,16,1,0.01%,0.02%,46.67%,0.00%,1,0,7.14%,0.00%,£46.06,£0.00,1,0
B00HGQI4YK,B00HGQI4YK,Bird's Custard Powder 3kg (Pack of 4 x 3kg),CUS04 - 004 Prime,5,0,0.00%,0.00%,5,0,0.00%,0.00%,80.00%,0.00%,1,0,20.00%,0.00%,£80.42,£0.00,1,0
B00HGQIALM,B00HGQIALM,Macphie Créme Brulée 1 Litre,MACPHI006 x 1,129,3,0.07%,0.06%,171,6,0.07%,0.09%,0.66%,0.00%,1,0,0.78%,0.00%,£10.10,£0.00,1,0
B00IXJOOIO,B00IXJOOIO,"Heinz HP The Original Brown Sauce, 285 g (Pack of 8)",HEI40 - 001,22,1,0.01%,0.02%,25,1,0.01%,0.02%,12.00%,100.00%,1,1,4.55%,100.00%,£26.23,£26.23,1,1
B0F4JT5VF9,B00IXJSS22,"Heinz Tomato Squeezy Ketchup, 342 g (Pack of 10)",HEI02 - 001,33,1,0.02%,0.02%,41,1,0.02%,0.02%,72.97%,100.00%,2,2,6.06%,200.00%,£46.16,£46.16,1,1
B00J2AH72I,B00J2AH72I,Dr Schar Gluten Free Digestive Biscuits 150g (Pack of 6),BIS09 - 008,9,1,0.01%,0.02%,13,1,0.01%,0.02%,100.00%,100.00%,1,0,11.11%,0.00%,£22.32,£0.00,1,0
B00J9E3IQG,B00J9E3IQG,Douwe Egberts Roast & Ground Filter Coffee 1kg Ref 536600,COF22C - 007 Prime,12,2,0.01%,0.04%,15,2,0.01%,0.03%,20.00%,0.00%,2,0,16.67%,0.00%,£55.22,£0.00,1,0
B0F59VV357,B00JRCFRWS,Callebaut White Chocolate Mousse Powder 800 g,DES04,26,0,0.01%,0.00%,32,0,0.01%,0.00%,75.86%,0.00%,1,0,3.85%,0.00%,£24.62,£0.00,1,0
B00JRCZ6CY,B00JRCZ6CY,Callebaut Milk Chocolate Mousse Powder x 800g bag,DES03 - 007,25,1,0.01%,0.02%,32,3,0.01%,0.05%,63.33%,0.00%,1,0,4.00%,0.00%,£23.23,£0.00,1,0
B00K2DULIG,B00K2DULIG,Tate & Lyle Caster Sugar ( 2Kg x 1 ),TATECA001 - 010 Prime,16,0,0.01%,0.00%,19,0,0.01%,0.00%,5.26%,0.00%,1,0,6.25%,0.00%,£8.46,£0.00,1,0
B0CHW3HGWD,B00LJXQID0,"Special Ingredients Crackle Crystals Popping Candy 500g - Suitable for Vegetarians, Non-GMO, Gluten Free, Non-Irradiated",SWE21 - 001,"1,384",14,0.77%,0.30%,"1,543",16,0.67%,0.25%,30.65%,25.00%,1,1,0.07%,7.14%,£19.02,£19.02,1,1
B00MWTO1L6,B00MWTO1L6,Belazu Balsamic Pearls 55g,VIN 5 5,13,1,0.01%,0.02%,16,1,0.01%,0.02%,100.00%,100.00%,1,0,7.69%,0.00%,£10.22,£0.00,1,0
