(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Mobile app,Sessions – Mobile APP – B2B,Sessions – Browser,Sessions – Browser – B2B,Sessions – Total,Sessions – Total – B2B,Session percentage – Mobile App,Session percentage – Mobile APP – B2B,Session percentage – Browser,Session percentage – Browser – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Mobile app,Page views – Mobile APP – B2B,Page views – Browser,Page views – Browser – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Mobile App,Page views percentage – Mobile app – B2B,Page views percentage – Browser,Page views percentage – Browser – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B0CLM4P61M,B0CLM177WN,"Caterers Pride Tinned Fruits (Plum Halves In Syrup 2.6kg, Pack of 1)",FRU03A - 001,6,0,10,0,16,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,7,0,15,0,22,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,2,0,12.50%,0.00%,£20.36,£0.00,2,0
B0CMZZ4ZQZ,B0CMZZ4ZQZ,Malay Taste Laksa Curry Paste 185g,ORI92 - 001 Prime,59,0,44,0,103,0,0.06%,0.00%,0.05%,0.00%,0.05%,0.00%,79,0,49,0,128,0,0.06%,0.00%,0.05%,0.00%,0.05%,0.00%,3.51%,0.00%,2,0,1.94%,0.00%,£15.14,£0.00,2,0
B0CNXWKKDX,B0CNXWKKDX,Chef William Baking Powder 800gm (Pack of 6),NP-19QN-731U,0,0,4,1,4,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0,0,5,1,5,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,11,10,275.00%,"1,000.00%",£304.92,£277.20,2,1
B0CNY18X2Z,B0CNY18X2Z,Chef William Natural Breadcrumbs - 3kg,BRE01A - 001 Prime,1,0,3,0,4,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,5,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,50.00%,0.00%,£24.22,£0.00,2,0
B0CP2PHB1V,B0CP2MBZ9R,Parkers Chocolate DARK Mousse Mix 800gm,DES05 - 005 Prime,6,0,9,1,15,1,0.01%,0.00%,0.01%,0.02%,0.01%,0.01%,8,0,14,1,22,1,0.01%,0.00%,0.01%,0.01%,0.01%,0.01%,94.12%,100.00%,8,8,53.33%,800.00%,£197.68,£197.68,2,2
B0CP9R1KCT,B0CP9P3HTK,Weibler Chocolate Truffle Spheres 504 x 2.7gm (DARK),TRUFFL002 - 001 Prime,5,1,1,1,6,2,0.00%,0.07%,0.00%,0.02%,0.00%,0.03%,9,1,1,1,10,2,0.01%,0.05%,0.00%,0.01%,0.00%,0.02%,100.00%,100.00%,2,1,33.33%,50.00%,£109.78,£54.89,2,1
B0CP9S6Z4T,B0CP9S6Z4T,Centaur WHOLEGRAIN and DIJON Mustard Bundle 2 x 1.1kg,Centaur Bundle - 001,3,0,4,1,7,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,5,0,6,3,11,3,0.00%,0.00%,0.01%,0.03%,0.00%,0.03%,100.00%,100.00%,7,6,100.00%,600.00%,£167.79,£143.82,2,1
B0CPQ4FSFR,B0CPQ4FSFR,"Brown Bag Oak Smoked Chilli Crisps and Beetroot, Carrot & Parsnip Veg Crisps (2 Boxes)",Crisps Bundle - 007 Prime,7,0,12,3,19,3,0.01%,0.00%,0.01%,0.05%,0.01%,0.04%,7,0,15,3,22,3,0.01%,0.00%,0.01%,0.03%,0.01%,0.03%,100.00%,100.00%,2,1,10.53%,33.33%,£64.86,£34.39,2,1
B0CQ59Q5SB,B0CQ59Q5SB,Heinz Mayonnaise 2.15ltr,MAY31 - 002,10,0,5,0,15,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,12,0,5,0,17,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,100.00%,0.00%,3,0,20.00%,0.00%,£41.91,£0.00,2,0
B0CQ5C3DHV,B0CQ5C3DHV,Caterers Pride Mandarin Segments In Light Syrup 2.65kg,FRU09A - 001,10,0,9,0,19,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,12,0,11,0,23,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,2,0,10.53%,0.00%,£22.58,£0.00,2,0
B0CR4DDZ34,B0CR4DDZ34,Chef William Garlic Powder 500gm,GAR06F - 001 Prime,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,0,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,4,3,200.00%,0.00%,£37.64,£28.23,2,1
B0CRRVMKHT,B0CRRVMKHT,Lefktro Spanish White Wine Vinegar 5L (Pack of 3),VIN10 - 002,1,0,1,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,3,0,150.00%,0.00%,£67.89,£0.00,2,0
B0CS6VPN7Z,B0CS6VPN7Z,Belazu Bundle WHITE and BLACK Truffle Extra Virgin Olive Oil (2 x 250ml),Belazu Oil Bundle - 003,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,0,4,0,7,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,71.43%,0.00%,2,0,28.57%,0.00%,£77.32,£0.00,2,0
B0CTR17L9G,B0CTQVFDPF,Triple Lion Dried Butter Beans 3kg (1),PUL01 - 001 Prime,2,0,5,0,7,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,2,0,7,0,9,0,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,66.67%,0.00%,2,0,28.57%,0.00%,£34.30,£0.00,2,0
B0CV18Z6LK,B0CV18Z6LK,Hertford Retail Corned Beef 340gm,MEA03A - 003 Prime,17,0,14,0,31,0,0.02%,0.00%,0.02%,0.00%,0.02%,0.00%,20,0,16,0,36,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,83.87%,0.00%,2,0,6.45%,0.00%,£16.96,£0.00,2,0
B0CV83P8NG,B0CV83P8NG,Golden Swan Blended Sesame Oil 2ltr (Pack of 2),OIL22B - 002 Prime,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,1,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,66.67%,0.00%,2,0,66.67%,0.00%,£61.20,£0.00,2,0
B0CVGQ454T,B0CVGQ454T,Biona Squeezy Blackstrap Molasses 350gm,BAK22A - 001 Prime,5,0,3,0,8,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6,0,3,0,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,25.00%,0.00%,£15.42,£0.00,2,0
B0CVH8DFVM,B0CVH8DFVM,Biona Squeezy Blackstrap Molasses 350gm (Pack of 2),BAK22A - 002 Prime,7,0,8,0,15,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,10,0,9,0,19,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,93.75%,0.00%,2,0,13.33%,0.00%,£21.44,£0.00,2,0
B0CVNBBHHG,B0CVN7TM7C,"Colavita Olive Oil (1, Colavita 100% Portuguese Extra Virgin Olive Oil)",COLAVI002 - 001 Prime,43,0,36,0,79,0,0.04%,0.00%,0.04%,0.00%,0.04%,0.00%,57,0,48,0,105,0,0.04%,0.00%,0.04%,0.00%,0.04%,0.00%,31.96%,0.00%,2,0,2.53%,0.00%,£26.82,£0.00,2,0
B0CW9SHF56,B0CW9TXDW9,"Mona Lisa Chocolate Shavings 2.5kg (1 Box, Milk Chocolate)",DEC21 - 002 Prime,4,0,3,2,7,2,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,6,0,5,3,11,3,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,100.00%,100.00%,2,1,28.57%,50.00%,£93.32,£46.66,2,1
B0CWLRHF3H,B0CWLRHF3H,Elsinore Cooked & Pickled Cockles 200gm,ELSIN003 - 002 Prime,3,0,3,1,6,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,3,0,3,1,6,1,0.00%,0.00%,0.00%,0.01%,0.00%,0.01%,100.00%,100.00%,2,1,33.33%,100.00%,£14.42,£7.21,2,1
B0CWVM55MN,B0CWVM55MN,Parkers Rummo Premium Italian No.117 Gnocchi 500gm (Pack of 2),RUMMO010 - 003 Prime,5,0,14,0,19,0,0.00%,0.00%,0.02%,0.00%,0.01%,0.00%,6,0,16,0,22,0,0.00%,0.00%,0.01%,0.00%,0.01%,0.00%,86.36%,0.00%,2,0,10.53%,0.00%,£21.72,£0.00,2,0
B0CXTCGDDT,B0CXTCGDDT,CHEF Thickened Veal Jus 900gm (Pack of 10),CHEFPA06 - 005 Prime,0,0,2,2,2,2,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,0,0,2,2,2,2,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,100.00%,100.00%,4,4,200.00%,200.00%,£667.74,£667.74,2,2
B0CY5GWYKY,B0CY5GWYKY,CHEF - BLACK GARLIC Paste 580gm - (Pack of 2),CHEFPA05A - 003 Prime,2,0,3,1,5,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,2,0,5,2,7,2,0.00%,0.00%,0.00%,0.02%,0.00%,0.02%,85.71%,50.00%,3,1,60.00%,100.00%,£142.56,£47.52,2,1
B0CY5NG6T4,B0CY5NG6T4,CORE - Heavy Duty DEGREASER - 5ltr,CORECH006 - 001,13,1,25,0,38,1,0.01%,0.07%,0.03%,0.00%,0.02%,0.01%,17,1,28,0,45,1,0.01%,0.05%,0.03%,0.00%,0.02%,0.01%,90.00%,100.00%,2,1,5.26%,100.00%,£21.00,£10.50,2,1
B0D188Q892,B0D1849TZ5,"Parkers CORE Condiments Sachets (1, Brown Sauce)",CORESA003 - 001 Prime,1,0,4,1,5,1,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,1,0,8,1,9,1,0.00%,0.00%,0.01%,0.01%,0.00%,0.01%,100.00%,100.00%,2,0,40.00%,0.00%,£21.68,£0.00,2,0
B0D188Q892,B0D1864NKV,"CORE Condiments Sachets (1, Tomato)",CORESA002 - 001 Prime,10,0,7,0,17,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,13,0,12,0,25,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,£23.50,£0.00,2,0
B0D2P77RYV,B0D2P2V4GM,Dawn - ORANGE Compound - 1kg,COMPOU001 - 001 Prime,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,3,0,3,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,3,3,100.00%,0.00%,£103.08,£103.08,2,2
B0D2P77RYV,B0D2P5MKZY,Dawn - CARAMEL Compound - 1kg,COMPOU011 - 001 Prime,1,0,0,0,1,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,0,0,0,2,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,1,200.00%,0.00%,£71.66,£35.83,2,1
B0D2S5WFM1,B0D2RWKJHW,Parkers - CHOCOLATE mini EGGS - 1kg (1 Pack),DEC01 - 001 Prime,12,0,18,0,30,0,0.01%,0.00%,0.02%,0.00%,0.02%,0.00%,17,0,23,0,40,0,0.01%,0.00%,0.02%,0.00%,0.02%,0.00%,100.00%,0.00%,2,0,6.67%,0.00%,£38.28,£0.00,2,0
B0D33ZG5LJ,B0D33RJB66,"Alpro - Milk For Professionals - 1ltr (12, Oat)",ALP09 - 007 Prime,3,0,15,3,18,3,0.00%,0.00%,0.02%,0.05%,0.01%,0.04%,3,0,15,3,18,3,0.00%,0.00%,0.01%,0.03%,0.01%,0.03%,100.00%,100.00%,3,3,16.67%,100.00%,£92.52,£92.52,2,2
B0D33ZG5LJ,B0D33RKV9R,"Alpro - Milk For Professionals - 1ltr (6, Coconut)",ALP10 - 010 Prime,10,0,5,0,15,0,0.01%,0.00%,0.01%,0.00%,0.01%,0.00%,10,0,5,0,15,0,0.01%,0.00%,0.00%,0.00%,0.01%,0.00%,93.33%,0.00%,2,0,13.33%,0.00%,£45.59,£0.00,2,0
B0D4583BDS,B0D4583BDS,REGGIA - Cannelloni Tubes - 2 x 250gm,50-Q457-MT7D,6,0,3,0,9,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,8,0,3,0,11,0,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,£14.38,£0.00,2,0
B0D4VTG53C,B0D4VTG53C,Parkers - FLAT WHITE & CHOCOLATE MILK - 24 x 250ml Canned Beverage,Bundle - 133 Prime,3,1,2,0,5,1,0.00%,0.07%,0.00%,0.00%,0.00%,0.01%,4,1,4,0,8,1,0.00%,0.05%,0.00%,0.00%,0.00%,0.01%,62.50%,100.00%,2,0,40.00%,0.00%,£75.32,£0.00,2,0
B0D4Z9149J,B0D4Z9149J,"Belazu Bundle - Tapenade, Harissa, Tomato, Genovese, Truffle - (Pack of 5)",Bundle - 135 Prime,19,0,28,0,47,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,26,0,33,0,59,0,0.02%,0.00%,0.03%,0.00%,0.02%,0.00%,96.23%,0.00%,2,0,4.26%,0.00%,£41.92,£0.00,2,0
