(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions – Total,Sessions – Total – B2B,Session percentage – Total,Session percentage – Total – B2B,Page views – Total,Page views – Total – B2B,Page views percentage – Total,Page views percentage – Total – B2B,Featured Offer (Buy Box) percentage,Featured Offer (Buy Box) percentage – B2B,Units ordered,Units ordered – B2B,Unit Session Percentage,Unit session percentage – B2B,Ordered Product Sales,Ordered product sales – B2B,Total order items,Total order items – B2B
B098NZVNPW,B098NZVNPW,Monin Premium Passionfruit Syrup for Cocktails and Mocktails | Passionfruit Martini Flavouring Syrup | with Monin Pump,MONINS27 - 005 Prime,65,2,0.03%,0.03%,100,2,0.04%,0.02%,21.59%,0.00%,6,0,9.23%,0.00%,£114.78,£0.00,6,0
B09BFT4V49,B09BFT4V49,The Cake Decorating Co. British Icing Sugar 25kg,SUG08E - 001,34,2,0.02%,0.03%,52,2,0.02%,0.02%,97.78%,100.00%,6,0,17.65%,0.00%,£244.97,£0.00,6,0
B0B8BHCZXG,B0B8BHCZXG,MARMITE ORIGINAL 250G,HOT09A - 003,63,2,0.03%,0.03%,78,2,0.03%,0.02%,51.35%,50.00%,6,0,9.52%,0.00%,£56.94,£0.00,6,0
B0BLW2232P,B0BLW2232P,Centaur Tonka Beans 50g,SPI56A - 001 Prime,88,4,0.04%,0.06%,120,6,0.04%,0.07%,96.12%,100.00%,6,2,6.82%,50.00%,£65.94,£21.98,6,2
B0BR8FGLJR,B0BR8FGLJR,Full Box Of Kit Kat 4F 24 X 41.5g,CHO30A - 009,66,1,0.03%,0.02%,73,2,0.03%,0.02%,84.06%,0.00%,6,0,9.09%,0.00%,£141.93,£0.00,6,0
B0BT4YW6RZ,B0BT4YW6RZ,Menz & Gasser Marmalade 100 x 20g_AB,PRE03A - 001,19,1,0.01%,0.02%,23,1,0.01%,0.01%,100.00%,100.00%,9,3,47.37%,300.00%,£129.21,£42.99,6,2
B0C4FGTNRB,B0C4FGTNRB,Roquito® Sliced Sweet Chilli Peppers – 3kg,MED33F - 001 Prime,28,2,0.01%,0.03%,36,2,0.01%,0.02%,93.75%,100.00%,16,0,57.14%,0.00%,£228.32,£0.00,6,0
B0C6B56HQ6,B0C6B56HQ6,Forvm Cabernet Sauvignon Balsamic-Style Vinegar – 500 ml – Solera-Aged Spanish Red Wine Vinegar (8 Years),VIN61 - 001,52,0,0.02%,0.00%,76,0,0.03%,0.00%,92.54%,0.00%,6,0,11.54%,0.00%,£107.26,£0.00,6,0
B0CCPJL4SC,B0CCPKSMC8,Busch Meringue Drops 100gm x 6,SWE03E - 002,55,1,0.02%,0.02%,65,2,0.02%,0.02%,98.39%,100.00%,6,1,10.91%,100.00%,£87.30,£14.51,6,1
B0CFK15T8M,B0CFJYHWMP,Pom-Bear Crisps Potato Chips 36 X 19G Full | KV&C BRANDED BOX | (Cheese),CRI52 - 010,102,4,0.05%,0.06%,126,5,0.04%,0.06%,81.74%,100.00%,6,1,5.88%,25.00%,£153.54,£25.59,6,1
B0CKW68R3Z,B0CKW68R3Z,Belgogluc Confiserie Glucose Syrup 1kg,SYR06 - 001,37,2,0.02%,0.03%,50,2,0.02%,0.02%,88.64%,100.00%,8,4,21.62%,200.00%,£65.52,£32.76,6,2
B0CN3NRK7H,B0CN3PBZFH,"Fresher's Juice Drinks 5ltr (No Added Sugar Blackcurrant, 1)",COR21A - 002,180,4,0.08%,0.06%,210,4,0.07%,0.05%,97.03%,100.00%,8,0,4.44%,0.00%,£92.96,£0.00,6,0
B0CP9QLBRW,B0CP9QLBRW,Leblanc Grapeseed Oil 1ltr,OIL28 - 001 Prime,18,0,0.01%,0.00%,24,0,0.01%,0.00%,95.65%,0.00%,10,0,55.56%,0.00%,£211.00,£0.00,6,0
B0CPQ5KWFJ,B0CPQ5KWFJ,Brown Bag Lightly Salted Crisps and Rosemary & Sea Salt Crisps (2 Boxes),Crisps Bundle - 008 Prime,30,1,0.01%,0.02%,41,1,0.01%,0.01%,96.97%,100.00%,6,1,20.00%,100.00%,£197.06,£32.96,6,1
B0CSDYTTTS,B0CSDYTTTS,Milfresh Original Milk Powder 2kg (Pack of 2),MIL13 - 003 Prime,29,1,0.01%,0.02%,38,1,0.01%,0.01%,90.63%,100.00%,6,0,20.69%,0.00%,£161.88,£0.00,6,0
B0CW3NMR7N,B0CW3NMR7N,Seasoners Traditional Pickled Onions 2.25kg (Pack of 2),PIC05A - 002 Prime,28,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,6,0,21.43%,0.00%,£131.94,£0.00,6,0
B0D2PCPCL2,B0D2PBJ2W1,Dawn - PLAIN Muffin Mix - 3.5kg,DAWN3.5 - 001 Prime,19,0,0.01%,0.00%,32,0,0.01%,0.00%,96.15%,0.00%,8,0,42.11%,0.00%,£195.68,£0.00,6,0
B0D33ZG5LJ,B0D33TYL4R,"Alpro - Milk For Professionals - 1ltr (6, Soya)",ALP01 - 003 Prime,237,7,0.11%,0.11%,318,9,0.11%,0.11%,4.08%,0.00%,6,0,2.53%,0.00%,£103.52,£0.00,6,0
B0D3QRL9D1,B0D3QJFHWB,Lion - PRAWN Cocktail Sauce - 2.27ltr (1),LIO09 - 001 Prime,13,0,0.01%,0.00%,15,0,0.01%,0.00%,71.43%,0.00%,11,2,84.62%,0.00%,£161.70,£29.40,6,2
B0D81CZHRD,B0D81CZHRD,"Milkshake Mix Bundle with Crusha Milkshake Mix, Banana, 500ml (no added sugar) 2 Pack + Brightdale Kitchen Card",CRUSHA007 - 002 One Day,224,1,0.10%,0.02%,280,2,0.10%,0.02%,29.34%,0.00%,6,0,2.68%,0.00%,£58.67,£0.00,6,0
B0D9HRJMFR,B0D9HRJMFR,REGGIA Cannelloni Tubes 250gm (Pack of 3),PAS12A - 017 Prime,33,1,0.01%,0.02%,38,1,0.01%,0.01%,97.22%,100.00%,6,0,18.18%,0.00%,£53.88,£0.00,6,0
B0DBLQ4GLM,B0DBLQ4GLM,Triple Lion Penne Pasta 3kg (Pack of 4),PAS02 - 002 Prime,24,0,0.01%,0.00%,29,0,0.01%,0.00%,89.29%,0.00%,6,0,25.00%,0.00%,£172.82,£0.00,6,0
B0DDTRT5CB,B0DDTSQC9X,Centaur - French Verjus De Perigord - 500ml (1 Bottle),VIN43A - 001 uk shipping,55,1,0.02%,0.02%,68,1,0.02%,0.01%,90.32%,0.00%,9,0,16.36%,0.00%,£141.94,£0.00,6,0
B0DK7MD8CR,B0DK7N341G,Cooks Professional Jersey Luxury Ice Cream Mix | Soft Serve Creamy Taste Icecream Mixture for Home or Commercial use | Superior Creamy Vanilla Taste | 1L,UHT31B - 009,75,2,0.03%,0.03%,85,3,0.03%,0.04%,68.42%,0.00%,6,0,8.00%,0.00%,£51.83,£0.00,6,0
B0DMPKF93H,B0DMPKF93H,Alfee's - CORONATION Mayonnaise - 2.5ltr,MAY04A - 001 Prime,24,0,0.01%,0.00%,29,0,0.01%,0.00%,88.46%,0.00%,9,0,37.50%,0.00%,£171.00,£0.00,6,0
B0DRPP4WB6,B0DRPR31CJ,Bay Tree Marinated Miniature Figs (600gm),MED07D - 002 Prime,21,0,0.01%,0.00%,28,0,0.01%,0.00%,96.30%,0.00%,8,0,38.10%,0.00%,£121.04,£0.00,6,0
B0DXL8V4R1,B0DTV3Q76H,Jersey Dairy Luxury Soft Mix Ice Cream,UHT31B - 005 prime,"1,361",16,0.62%,0.26%,"1,824",31,0.64%,0.37%,18.19%,0.00%,8,0,0.59%,0.00%,£76.00,£0.00,6,0
B0DVJ8R115,B0DVHWT7NG,Callebaut W2 Finest Belgian White Chocolate Callets 28.0% Cocoa 2.5kg,CAL04 - 020 Prime,32,1,0.01%,0.02%,43,3,0.02%,0.04%,87.18%,100.00%,6,1,18.75%,100.00%,£210.44,£34.99,6,1
B0F1DL7WFZ,B0F1DL7WFZ,Crusha STRAWBERRY No Added Sugar Milk Shake Syrup 500ml,CRUSHA006 - 004 Prime,36,0,0.02%,0.00%,46,0,0.02%,0.00%,92.11%,0.00%,7,0,19.44%,0.00%,£52.50,£0.00,6,0
B0F4XGGV55,B0F4XGGV55,"Chef William Gluten Free Baking Powder, 900g – Aluminium-Free Double-Acting Raising Agent, Ideal for Gluten-Free Cakes, Breads, Pastries, and General Baking, Resealable Catering Pack",BAK06G - 001 One Day,18,3,0.01%,0.05%,19,3,0.01%,0.04%,78.95%,100.00%,6,1,33.33%,33.33%,£49.19,£8.16,6,1
B0F5HT7553,B0F5HT7553,OSCAR Beef Liquid Concentrate 1ltr,CHEFCO05A - 001,38,2,0.02%,0.03%,50,3,0.02%,0.04%,97.83%,100.00%,10,0,26.32%,0.00%,£230.20,£0.00,6,0
B0FGYBZRPX,B0FGYBZRPX,"Lion Buttermilk Ranch Dressing 2.27 L – Creamy Buttermilk & Garlic, Big Tub for Catering & Events",DRE10 - 001 Prime,42,1,0.02%,0.02%,50,1,0.02%,0.01%,93.75%,0.00%,7,0,16.67%,0.00%,£121.69,£0.00,6,0
B0FM89YQSB,B0FM89YQSB,Chefs' Selections Cranberry Sauce 2.5kg,CON03 - 001 Prime,21,0,0.01%,0.00%,23,0,0.01%,0.00%,86.96%,0.00%,6,0,28.57%,0.00%,£86.70,£0.00,6,0
B0FY3P5NBY,B0FY3P5NBY,"Dawn Blondie Mix 3.5 kg – Buttery Blondie Batter Mix, Suitable for Vegetarians",DAWN3.5H - 001 Prime,27,0,0.01%,0.00%,34,0,0.01%,0.00%,96.88%,0.00%,6,0,22.22%,0.00%,£148.86,£0.00,6,0
B0FZD1V8K1,B0FZD1V8K1,"Callebaut Alkalised 'Extra Brute' Deep Dark Red Cocoa Powder (22-24% Fat), 1kg",CALCHO002 - 001 One,158,11,0.07%,0.18%,213,12,0.07%,0.14%,37.56%,11.11%,6,0,3.80%,0.00%,£116.94,£0.00,6,0
B0G2YS7682,B0G2YS7682,Golden Swan Sliced Bamboo Shoots 227gm Pack of 12,ORI15E - 003,8,0,0.00%,0.00%,8,0,0.00%,0.00%,62.50%,0.00%,6,0,75.00%,0.00%,£90.14,£0.00,6,0
B0G4S5GMD5,B0G4S5GMD5,"Laumont Dried Wild Black Trumpet Mushrooms – 60 g (Craterellus cornucopioides) – Premium Forest‑Harvested Wild Mushrooms for Soups, Risottos, Sauces & Gourmet Cooking",LAUMO002 - 001 Prime,20,0,0.01%,0.00%,25,0,0.01%,0.00%,95.65%,0.00%,8,0,40.00%,0.00%,£107.92,£0.00,6,0
B0G6G6BW42,B0G6G6BW42,Curtis Currants 3kg – Premium Dried Currants for Baking & Cooking,DRICUR004 - 001 Prime,13,1,0.01%,0.02%,16,1,0.01%,0.01%,93.75%,100.00%,6,0,46.15%,0.00%,£101.94,£0.00,6,0
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B Prime,858,14,0.39%,0.23%,"1,074",16,0.38%,0.19%,5.12%,16.67%,5,0,0.58%,0.00%,£81.35,£0.00,5,0
B082YPRCFS,B007OTVFOA,Hikari Shinshu Awase Miso 1 Kg (Pack of 2),ORI52B - PRIME,47,1,0.02%,0.02%,62,2,0.02%,0.02%,65.00%,0.00%,6,0,12.77%,0.00%,£78.78,£0.00,5,0
B007R1I1JM,B007R1I1JM,Bennett Opies Pickled Walnuts In Malt Vinegar 390 g (Pack of 3),PIC06Q,98,5,0.04%,0.08%,118,8,0.04%,0.10%,11.40%,0.00%,5,0,5.10%,0.00%,£79.75,£0.00,5,0
B0CF542CNX,B007TKGTAY,"Jantex Kitchen Cleaner & Sanitiser Spray 750ml - Desinfectant, Odourless and Food-Safe Formula CF968",CLE04 - 001,600,149,0.27%,2.41%,902,262,0.32%,3.13%,3.66%,0.00%,12,0,2.00%,0.00%,£91.44,£0.00,5,0
B008X6CR0O,B008X6CR0O,Monin Vanilla Frappe Mix 1.36kg Tub,MONINF001 a,235,9,0.11%,0.15%,297,16,0.10%,0.19%,13.06%,25.00%,5,0,2.13%,0.00%,£144.70,£0.00,5,0
B0CLXTXTK1,B00E0KFK8I,Monin Syrup Vanilla Sugar Free 1ltr and Pump,BUNDLE046 - 001,87,2,0.04%,0.03%,121,2,0.04%,0.02%,13.91%,0.00%,5,0,5.75%,0.00%,£108.65,£0.00,5,0
B00ORBTVA8,B00ORBTVA8,Lyle's Golden Syrup 7.257kg Case of 2,TATESY001 - 001 Prime,21,3,0.01%,0.05%,24,4,0.01%,0.05%,86.96%,100.00%,10,8,47.62%,266.67%,£431.13,£344.72,5,3
B07N8PQ17S,B00TZT72O4,Golden Swan Lychee 567 g (Pack of 12),FRU60B - 002 Prime,9,2,0.00%,0.03%,9,2,0.00%,0.02%,50.00%,100.00%,6,4,66.67%,200.00%,£209.88,£140.00,5,3
B0BZ7W4Z98,B00Z9X01Q6,Tate & Lyle Caster Sugar - 6x2kg,TATECA001 - 002 uk shipping,56,4,0.03%,0.06%,84,5,0.03%,0.06%,28.00%,0.00%,5,1,8.93%,25.00%,£112.42,£22.46,5,1
B08QDX4141,B01B2VQ84W,"Folkington's Ginger Beer, 12 Cans, Sparkling Soft Drink, Traditionally Hot, Great Gin Mixer, 12 x 250 ml",FOL11 - 001 Prime,104,4,0.05%,0.06%,137,4,0.05%,0.05%,17.07%,0.00%,5,1,4.81%,25.00%,£101.33,£20.29,5,1
B01FR0OGNY,B01FR0OGNY,Taylor & Colledge Vanilla Bean Paste 65g (Pack of 4),VAN07 - 011,34,0,0.02%,0.00%,41,0,0.01%,0.00%,97.22%,0.00%,5,2,14.71%,0.00%,£156.48,£62.73,5,2
B01IHEZO1U,B01IHEZO1U,Wrapmaster PVC Cling Film Refill Rolls 45cm x 300m (Case of 3),WRA02 - 002,53,9,0.02%,0.15%,77,15,0.03%,0.18%,12.90%,0.00%,5,0,9.43%,0.00%,£162.45,£0.00,5,0
B0CV151M43,B01MG4Q03T,Brown Bag Crisps Sea Salt And Vinegar 40 g (Pack of 20),CRI31 uk shipping,43,0,0.02%,0.00%,54,0,0.02%,0.00%,11.11%,0.00%,6,0,13.95%,0.00%,£101.73,£0.00,5,0
B01MTKD0SD,B01MTKD0SD,Middleton's Smokey BBQ Glaze 2.5kg Resealable Red Tub,POW04 - 001 Prime,18,0,0.01%,0.00%,21,0,0.01%,0.00%,95.24%,0.00%,6,0,33.33%,0.00%,£134.94,£0.00,5,0
B0769XXZHR,B0769XXZHR,Bicarbonate of soda - Baking Soda 1kg Jar - Chef William - Large Shaker Jar,BAK05C - 002,19,1,0.01%,0.02%,20,1,0.01%,0.01%,70.00%,100.00%,5,0,26.32%,0.00%,£35.13,£0.00,5,0
B078ZYS55Y,B078ZYS55Y,Taylors of Harrogate | Naturally Caffeine Free Lemon & Ginger Infusion - 6 x 20 Tea Bags (240 Gr),TAYLOR001 - 004,28,0,0.01%,0.00%,31,0,0.01%,0.00%,90.00%,0.00%,5,0,17.86%,0.00%,£103.50,£0.00,5,0
B0CV151M43,B07D9KXVJ7,Brown Bag Crisps - Tiger Prawn Chilli and Lime 40g x 20,CRI37,46,0,0.02%,0.00%,52,0,0.02%,0.00%,87.50%,0.00%,5,0,10.87%,0.00%,£93.40,£0.00,5,0
B07MPXVJWT,B07MPXVJWT,Callebaut Chocolate Chunks,CHO90 - 001 Prime,48,2,0.02%,0.03%,75,2,0.03%,0.02%,87.69%,100.00%,5,2,10.42%,100.00%,£186.06,£77.48,5,2
B07N5VCS85,B07N5VCS85,Essential Cuisine - Crème Anglaise Dessert Mix - 1.02kg,CUS10A,63,2,0.03%,0.03%,76,5,0.03%,0.06%,100.00%,100.00%,5,2,7.94%,100.00%,£127.82,£51.29,5,2
B07N88YRJT,B07N88YRJT,Essential Cuisine - Premier Jus - Veal Jus (Concentrated Base) 1kg,JUS01,265,12,0.12%,0.19%,349,18,0.12%,0.21%,34.55%,7.14%,5,0,1.89%,0.00%,£147.30,£0.00,5,0
B07PF88F7L,B07PF88F7L,"We Can Source It Ltd - Wrapmaster 4500 Kitchen Foil - Aluminium Foil - Foil Wrap - For Catering, Packing, Cooking, Baking, Roasting - Foil Paper - Multipurpose Silver Foil Wrap - 45cm x 90m - Box of 3",WRA04 - 002,26,4,0.01%,0.06%,29,6,0.01%,0.07%,72.41%,16.67%,10,6,38.46%,150.00%,£524.30,£314.58,5,1
B07QFF7JLS,B07QFF7JLS,We Can Source It Ltd - 3 Rolls of Wrapmaster 4500 Catering Baking Parchment Refills 45cm x 50m for Home and Commercial Kitchens,WRA06 - 002,112,12,0.05%,0.19%,143,14,0.05%,0.17%,11.28%,38.46%,6,4,5.36%,33.33%,£188.40,£125.60,5,3
B0865HL6TV,B0865HL6TV,Freshers Orange Squash Drink No Added Sugar 5 Litre,COR34A - 002 Prime,34,3,0.02%,0.05%,53,6,0.02%,0.07%,86.05%,16.67%,6,3,17.65%,100.00%,£74.93,£37.46,5,2
B08BP87N26,B08BP87N26,Essential Cuisine Chicken Stock Mix - 2x800g,STO19C,35,0,0.02%,0.00%,42,0,0.01%,0.00%,69.23%,0.00%,5,0,14.29%,0.00%,£220.00,£0.00,5,0
B08PZJ4RRS,B08PZJ4RRS,Essential Cuisine Lamb Glace 600g,GLA07,7,1,0.00%,0.02%,10,1,0.00%,0.01%,44.44%,0.00%,5,0,71.43%,0.00%,£159.75,£0.00,5,0
B0FD4RX49B,B09NCBXFX1,"Two Farmers Crisps, Woodland Mushroom & Wild Garlic Hand Cooked Crisps, Vegan and Vegetarian, Gluten Free, 100% Compostable Bags, 24 x 40g",CRI75 - 001 Prime,191,2,0.09%,0.03%,219,2,0.08%,0.02%,28.14%,0.00%,5,0,2.62%,0.00%,£132.60,£0.00,5,0
B09T3DYBGQ,B09T3DYBGQ,Bisto The Original Gravy Powder 3kg,GRA04 - 003 Prime,53,2,0.02%,0.03%,75,6,0.03%,0.07%,91.80%,100.00%,5,1,9.43%,50.00%,£145.65,£29.13,5,1
B0B88S5TFR,B09T3FYC8S,Silver Spoon British Icing Sugar 3kg x 4,SUG08A - 003,49,2,0.02%,0.03%,53,2,0.02%,0.02%,98.08%,100.00%,5,1,10.20%,50.00%,£156.07,£31.31,5,1
B09YYNPBXJ,B09YYNPBXJ,"Atlas Paillette Feuilletine 2.5kg I Ranson I Baking I Patisserie, Yellow",BAK16A - 001,52,6,0.02%,0.10%,68,7,0.02%,0.08%,98.36%,100.00%,5,0,9.62%,0.00%,£169.26,£0.00,5,0
B0FK356H3K,B0B1BBKTLT,"Barebells Soft Protein Bar, Low Sugar Protein Bar (Rocky Road Marshmallow, 12 x 55g)",BARE007 - 005 Prime,62,1,0.03%,0.02%,69,1,0.02%,0.01%,32.84%,0.00%,5,0,8.06%,0.00%,£143.95,£0.00,5,0
B0BGM4NMNF,B0BGM4NMNF,Cooks & Co Green Peppercorns in Brine 1kg,PEP07G - 001 Prime,111,8,0.05%,0.13%,139,13,0.05%,0.16%,13.08%,0.00%,5,0,4.50%,0.00%,£78.95,£0.00,5,0
B0G545C8FS,B0C77T5DNB,Ebara Sukiyaki Sauce - Seasoning for Hot Pot 240ml,ORI94 - 001,55,1,0.02%,0.02%,66,1,0.02%,0.01%,46.77%,0.00%,6,0,10.91%,0.00%,£28.74,£0.00,5,0
B0CB13FTZM,B0CB13FTZM,South Downs Water Still CANS 24 x 330ml,SOUTHD007 - 001 prime,22,2,0.01%,0.03%,29,2,0.01%,0.02%,100.00%,100.00%,10,0,45.45%,0.00%,£192.34,£0.00,5,0
B0CH3PNVVZ,B0CH3PNVVZ,"Opies Fruits with Alcohol (Opies Baby Pears In Amaretto 420gm, 1)",OPIES008 - 004,8,0,0.00%,0.00%,11,0,0.00%,0.00%,90.91%,0.00%,5,0,62.50%,0.00%,£86.73,£0.00,5,0
B0CMB6DSHM,B0CMB6DSHM,Bulky Soft White 2ply Napkins 2000 x 40cm x 40cm / 4 fold (32990),NAPKIN102 - 001 Prime,21,5,0.01%,0.08%,30,7,0.01%,0.08%,26.92%,0.00%,5,0,23.81%,0.00%,£229.15,£0.00,5,0
B0CTTSQNGF,B0CTTSQNGF,Tate & Lyle Sucralose Sachets 1000 x 0.5gm,TATESA000A - 001 Prime,10,1,0.00%,0.02%,11,1,0.00%,0.01%,100.00%,100.00%,6,1,60.00%,100.00%,£69.42,£11.57,5,1
B0CWVM55MN,B0CWVM55MN,Rummo Premium Italian No.117 Gnocchi 500gm (Pack of 2),RUMMO010 - 003 Prime,18,0,0.01%,0.00%,19,0,0.01%,0.00%,77.78%,0.00%,7,0,38.89%,0.00%,£81.27,£0.00,5,0
B0D2M6HYHD,B0D2LWDNBS,"Thai Uncooked Prawn Crackers 500g-10kg, Delicious Shrimp Chips in 10 seconds Fry (500g)",ACC02 - 010,63,4,0.03%,0.06%,76,4,0.03%,0.05%,81.43%,66.67%,6,0,9.52%,0.00%,£51.04,£0.00,5,0
B0D96HDRZB,B0D96HDRZB,Lee Kum Kee Premium 500ml | 2x Light Soy Sauce | Light Cooking Soy Sauce 500ml,SOY02 - 005 Prime,230,1,0.10%,0.02%,277,2,0.10%,0.02%,3.86%,0.00%,5,0,2.17%,0.00%,£52.40,£0.00,5,0
B0DDYD1LY8,B0DDYD1LY8,"Barebell Protein Bar 12 x 55g (1 Box, Caramel Choco)",BARE001 - 003 Prime,82,2,0.04%,0.03%,92,2,0.03%,0.02%,3.57%,0.00%,5,0,6.10%,0.00%,£142.23,£0.00,5,0
B0DWV11FMN,B0DWV11FMN,The Bay Tree Spicy Red Onion Marmalade 1.3kg,CHU10 - 002 Prime,24,0,0.01%,0.00%,30,0,0.01%,0.00%,96.43%,0.00%,5,0,20.83%,0.00%,£90.74,£0.00,5,0
B0DZ2ZW2WZ,B0DZ31V15R,"Callebaut - 823-33.6% Milk Chocolate Callets - 2.5kg - (Sold by Parkers Foodservice) (Pack of 4, 2500, gram)",CAL03 - 012 Prime,48,1,0.02%,0.02%,67,1,0.02%,0.01%,98.33%,100.00%,8,1,16.67%,100.00%,£993.97,£122.30,5,1
B0F3JSPDPQ,B0F3JSPDPQ,South Downs Water Sparkling Glass 12 x 750ml,SOUTHD004 - 001,25,0,0.01%,0.00%,32,0,0.01%,0.00%,100.00%,0.00%,9,0,36.00%,0.00%,£205.43,£0.00,5,0
B0F445LM68,B0F445LM68,Caterers Pride - Grapefruit Segments in Light Syrup - 540gm,FRU07B - 001 Prime,34,0,0.02%,0.00%,50,0,0.02%,0.00%,100.00%,0.00%,5,0,14.71%,0.00%,£35.20,£0.00,5,0
B0F4KRCKSC,B0F4KRCKSC,Lion Caesar Dressing 2.27 litres,DRE07 - 003 Prime,45,2,0.02%,0.03%,54,2,0.02%,0.02%,96.23%,100.00%,5,1,11.11%,50.00%,£81.35,£16.95,5,1
B0F7M3Z79Z,B0F7M3Z79Z,Osprio Corn Flour 3.5kg – Case of 4 (Total 14kg) – Premium Culinary-Grade Cornflour,OSPRIO007 - 002,9,1,0.00%,0.02%,15,2,0.01%,0.02%,85.71%,100.00%,6,2,66.67%,200.00%,£168.84,£56.28,5,2
B0FBS8JL1G,B0FBS8JL1G,Penn State Original Sea Salted Pretzels – 33 x 30g | Baked Wheat Snacks | Vegan & Vegetarian | Individually Wrapped,PRETZEL002 - 001 uk shipping,317,12,0.14%,0.19%,354,13,0.12%,0.16%,22.02%,18.18%,5,2,1.58%,16.67%,£140.44,£55.94,5,2
B0FDN3NNKM,B0FDM9VTV6,"Barista Milk Alpros Coconut, Soya or Almond 2x1L (2x1L Coconut)",ALP10 - 013 Prime,171,4,0.08%,0.06%,210,5,0.07%,0.06%,31.63%,20.00%,5,2,2.92%,50.00%,£52.45,£20.98,5,2
B0FMYMNZMP,B0FMYMNZMP,Belvoir Pink Lady Presse 12 x 275ml – Refreshing Apple & Elderflower Drink,BEL05A - 001,34,0,0.02%,0.00%,48,0,0.02%,0.00%,95.24%,0.00%,5,0,14.71%,0.00%,£119.25,£0.00,5,0
B0FQPNM6TJ,B0FQPNM6TJ,"Nielsen-Massey Orange Blossom, Pure Vanilla Extract & Rose Water Bundle – 3 x 60ml, All-Natural Baking & Dessert Flavoring",Nielsen Massey Bundle - 005,15,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,5,0,33.33%,0.00%,£102.89,£0.00,5,0
B0FVY8NZNM,B0FVY8NZNM,Opies Cocktail Cherries Maraschino 400g | Premium Garnish Cherries,FRU18F - 001 Prime,62,2,0.03%,0.03%,78,3,0.03%,0.04%,98.61%,0.00%,6,0,9.68%,0.00%,£64.80,£0.00,5,0
B0FY3LZR2M,B0FY3LZR2M,Callebaut Dark Chocolate Spring Shavings 2.5 kg – Premium Belgian Dark Chocolate Decorations,CALSHA001 - 001 One Day,20,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,5,0,25.00%,0.00%,£183.25,£0.00,5,0
B0G4S1QGTL,B0G4S1QGTL,"Laumont Gourmet Truffle Honey – 150 g Summer Truffle Infused Honey for Cheese, Charcuterie, Desserts & Gourmet Cooking",LAUMO015 - 001 Prime,26,0,0.01%,0.00%,36,0,0.01%,0.00%,100.00%,0.00%,5,0,19.23%,0.00%,£59.93,£0.00,5,0
B0GJ6X5XQR,B0GJ6X5XQR,D’Orsogna Dolciaria Fat-Coated Meringue Granules 4–8mm – 500g,SWE05 - 001,29,4,0.01%,0.06%,31,4,0.01%,0.05%,96.77%,100.00%,5,1,17.24%,25.00%,£64.95,£12.99,5,1
B000J4DSGK,B000J4DSGK,fattoria estense balsamic vinegar silver 25cl,VIN25,8,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,6,0,75.00%,0.00%,£83.88,£0.00,4,0
B00279RYEM,B00279RYEM,Unknown Japanese Kewpie Mayonnaise - 17.64 Oz. (Pack Of 3),MAY25A - 007 Prime,57,0,0.03%,0.00%,70,0,0.02%,0.00%,4.76%,0.00%,4,0,7.02%,0.00%,£89.15,£0.00,4,0
B004J8G8UK,B004J8G8UK,"Knorr Gluten Free Chicken Paste Bouillon, 1 kg",BOU03 - 005,178,0,0.08%,0.00%,205,0,0.07%,0.00%,29.29%,0.00%,4,0,2.25%,0.00%,£129.18,£0.00,4,0
B004J8G8UK,B004J8G8UK,"Knorr Gluten Free Chicken Paste Bouillon, 1 kg",BOU03 - 005 Prime,178,0,0.08%,0.00%,205,0,0.07%,0.00%,29.29%,0.00%,4,0,2.25%,0.00%,£128.38,£0.00,4,0
B0F9ZSK739,B004L5EP8I,"Lee Kum Kee Sweet and Sour Sauce, Professional Range Bulk Size, Vegan, 2.3 kg (Pack of 1)",ORI06B,858,14,0.39%,0.23%,"1,074",16,0.38%,0.19%,5.12%,16.67%,4,0,0.47%,0.00%,£62.76,£0.00,4,0
B0CF542CNX,B007TKGTAY,"Jantex Kitchen Cleaner & Sanitiser Spray 750ml - Desinfectant, Odourless and Food-Safe Formula CF968",CLE04 - 001 Prime,600,149,0.27%,2.41%,902,262,0.32%,3.13%,3.66%,0.00%,4,0,0.67%,0.00%,£33.16,£0.00,4,0
B0083G1N86,B0083G1N86,Bird’s Original Homemade Taste Custard Powder Dessert Mix – Easy to Prepare & Smooth Texture 3 Kg Tub (Pack of 1),CUS04 - 006 One Day,128,6,0.06%,0.10%,161,8,0.06%,0.10%,14.00%,0.00%,9,0,7.03%,0.00%,£181.26,£0.00,4,0
B00OUJMOK6,B008K4HNOY,Callebaut W2 Finest Belgian White Chocolate Callets 28.0% Cocoa 2.5kg,CAL04 - 009 uk shipping,74,4,0.03%,0.06%,94,4,0.03%,0.05%,70.45%,33.33%,5,3,6.76%,75.00%,£172.80,£103.68,4,2
